,primaryTitle,averageRating,runtimeNumber,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,Production_Budget,Worldwide_Gross,Release_dt,gross_log,hyped
33243,The Game Plan,6.1,110.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22000000,146590987,2007-09-28,18.80315687213026,False
33260,CHIPS,6.0,100.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,23190292,2017-03-23,16.959244343908257,False
33277,Wanted,6.7,110.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75000000,342416460,2008-06-27,19.651538276426745,False
33280,Ramona and Beezus,6.5,103.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,27469621,2010-07-23,17.128591297510816,False
33347,Ocean's Thirteen,6.9,122.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85000000,311744465,2007-06-08,19.557694390963494,False
33349,An Inconvenient Truth,7.4,96.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1000000,53365925,2006-05-24,17.792683010376788,True
33360,Vicky Cristina Barcelona,7.1,96.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16000000,104504817,2008-08-15,18.46474373356948,True
33386,Hostel: Part II,5.5,94.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7500000,33606409,2007-06-08,17.330227380547946,False
33391,Letters from Iwo Jima,7.9,141.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000,67867998,2006-12-20,18.033075185410482,True
33392,Rings,4.5,102.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,25000000,82917283,2017-02-03,18.233354090533282,False
33394,We Own the Night,6.8,117.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28000000,55307857,2007-10-12,17.828425554046834,False
33423,The Chronicles of Narnia: Prince Caspian,6.5,150.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,225000000,417341288,2008-05-16,19.84941488387355,False
33432,Avatar,7.8,162.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,237000000,2789705275,2009-12-17,21.74920179135753,True
33433,Reno 911!: Miami,5.9,84.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,21851362,2007-02-23,16.899773857423032,False
33434,War,6.2,103.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25000000,40686409,2007-08-24,17.521404688019683,False
33476,Friday the 13th,5.5,97.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,17000000,92670237,2009-02-13,18.344557921812516,False
33482,Into the Wild,8.1,148.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,56822960,2007-09-21,17.855451044964955,True
33485,Music and Lyrics,6.5,96.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40000000,146196885,2007-02-14,18.80046480546351,False
33487,Body of Lies,7.1,128.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67500000,118556530,2008-10-10,18.59090045963729,True
33492,We Are Marshall,7.1,131.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65000000,43545364,2006-12-22,17.589313826207274,True
33518,License to Wed,5.3,91.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35000000,70187088,2007-07-03,18.066674934702245,False
33521,The Nativity Story,6.8,101.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,35000000,46309644,2006-12-01,17.65086081269661,False
33523,Planet 51,6.0,91.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,108996113,2009-11-20,18.506822788181747,False
33529,Doogal,2.8,85.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,28058652,2006-02-24,17.149807627209796,False
33531,A Thousand Words,5.9,91.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,20790486,2012-03-09,16.850006084283265,False
33540,Brothers,7.1,105.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26000000,45043870,2009-12-04,17.62314748392851,True
33544,American Gangster,7.8,157.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,267985456,2007-11-02,19.406443272077365,True
33549,Eastern Promises,7.6,100.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,56077088,2007-09-14,17.842237891354756,True
33551,Escape from Planet Earth,5.9,89.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,74156610,2013-02-15,18.121689779687912,False
33552,Evening,6.5,117.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000,12885574,2007-06-29,16.371619026606478,False
33560,Meet Dave,5.0,90.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,50648806,2008-07-11,17.74042623458098,False
33581,What's Your Number?,6.1,106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20000000,30163785,2011-09-30,17.222152623729713,False
33583,Fool's Gold,5.7,112.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72500000,109362966,2008-02-08,18.51018288058985,False
33585,I Think I Love My Wife,5.5,94.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14000000,13205411,2007-03-16,16.396137303529567,False
33591,Man of Steel,7.1,143.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,225000000,667999518,2013-06-14,20.31979801144078,True
33626,The Savages,7.1,114.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,10642023,2007-11-28,16.180321249351096,True
33628,Stomp the Yard,5.4,109.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14000000,75525718,2007-01-12,18.139983805218176,False
33630,Aliens in the Attic,5.4,86.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,59551283,2009-07-31,17.902348415245978,False
33657,Drive,7.8,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,81357930,2011-09-16,18.214368879194403,True
33659,Everybody's Fine,7.1,99.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,9208876,2009-12-04,16.03567846811523,True
33661,The Princess and the Frog,7.1,97.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000000,270997378,2009-11-25,19.417619707210488,True
33665,In Bruges,7.9,107.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,34533783,2008-02-08,17.357448649229443,True
33668,Imagine That,5.6,107.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000,22438144,2009-06-12,16.926272970317704,False
33681,The Wolfman,5.8,103.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,150000000,142634358,2010-02-12,18.77579498362554,False
33697,Atonement,7.8,123.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,30000000,129779728,2007-12-07,18.68134917900594,True
33699,The Dead Girl,6.6,85.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3300000,19875,2006-12-29,9.897268252722212,False
33716,The Brothers Solomon,5.3,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,900926,2007-09-07,13.71117951222041,False
33722,Hotel for Dogs,5.4,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,122357172,2009-01-16,18.622454973024535,False
33723,Over Her Dead Body,5.2,95.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10000000,21596074,2008-02-01,16.88802214317963,False
33726,Love's Abiding Joy,7.0,87.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3000000,252726,2006-10-06,12.440065133731176,False
33728,Who's Your Caddy?,2.2,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7000000,5694308,2007-07-27,15.554977812997842,False
33732,The Boxtrolls,6.8,96.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,111946251,2014-09-19,18.533529421216794,False
33733,Hot Rod,6.7,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25000000,14334401,2007-08-03,16.478172940349943,False
33744,Deck the Halls,4.9,93.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51000000,46815807,2006-11-22,17.66173148163158,False
33749,The Incredible Burt Wonderstone,5.9,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000000,27392609,2013-03-14,17.12578382695135,False
33750,Dallas Buyers Club,8.0,117.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,60611845,2013-11-01,17.920000910483957,True
33758,Mirrors,6.1,110.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35000000,77220596,2008-08-15,18.16217677992821,False
33761,The Messenger,7.1,113.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6500000,1744952,2009-11-13,14.372238179158513,True
33764,Jack Reacher,7.0,130.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000000,217370736,2012-12-20,19.197114919175572,False
33765,R.I.P.D.,5.6,96.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000000,79076678,2013-07-19,18.18592855993721,False
33783,Georgia Rule,5.8,113.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,20819601,2007-05-11,16.85140550473399,False
33805,Death at a Funeral,7.4,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,46790428,2007-08-17,17.661189231426142,True
33812,Mamma Mia!,6.4,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,52000000,615748772,2008-07-02,20.238349602271096,False
33814,Namastey London,7.1,128.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8400000,6831069,2007-03-23,15.736991881063034,True
33815,Not Easily Broken,6.1,99.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5000000,10732909,2009-01-09,16.188825280074923,False
33833,Molière,7.2,120.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600000,791154,2007-07-27,13.581249182041208,True
33835,Star Trek,7.9,127.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,140000000,386839614,2009-05-08,19.77352073356903,True
33837,You Kill Me,6.5,93.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4000000,3858964,2007-06-22,15.165909570771447,False
33850,Be Kind Rewind,6.4,102.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,30894247,2008-02-22,17.24608057567281,False
33852,Epic Movie,2.4,86.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,86858578,2007-01-26,18.279791825277908,False
33860,Forgetting Sarah Marshall,7.1,111.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000,105173042,2008-04-18,18.471117580184313,True
33862,The Hills Have Eyes II,5.1,89.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15000000,37466538,2007-03-23,17.43895879927664,False
33863,The Incredible Hulk,6.7,112.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,137500000,265573859,2008-06-13,19.39740355204842,False
33874,Deception,6.1,107.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,12850033,2008-04-25,16.3688570152164,False
33875,Transsiberian,6.7,111.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,6379575,2008-07-18,15.668612195432312,False
33878,Appaloosa,6.7,115.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,27911453,2008-09-19,17.144547700178485,False
33879,Clash of the Titans,5.8,106.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125000000,493214888,2010-04-01,20.016455517363276,False
33885,Thor,7.0,115.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150000000,449326618,2011-04-29,19.923260617778432,False
33900,Warcraft,6.8,123.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160000000,438899824,2016-05-25,19.8997817559343,False
33905,Death Sentence,6.8,105.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000,16907831,2007-08-31,16.64328750449454,False
33908,It's Kind of a Funny Story,7.1,101.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8000000,6632950,2010-10-08,15.707560361174512,True
33915,Rendition,6.8,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27500000,26939925,2007-10-19,17.10911998209788,False
33928,Facing the Giants,6.6,111.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,100000,10243159,2006-09-29,16.142120723720378,False
33929,Lars and the Real Girl,7.3,106.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12500000,11277119,2007-10-12,16.238286452285767,True
33968,Angels & Demons,6.7,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,150000000,490875846,2009-05-15,20.011701796351154,False
33993,Persepolis,8.0,96.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,25397187,2007-12-25,17.05014901719869,True
33999,Tooth Fairy,5.0,101.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48000000,112610386,2010-01-22,18.539444516307032,False
34024,Bright Star,6.9,119.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8500000,17220091,2009-09-17,16.66158739957444,False
34036,Jack and Jill,3.3,91.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79000000,150519217,2011-11-11,18.829601328353135,False
34037,Take Me Home Tonight,6.3,97.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19000000,7576604,2011-03-04,15.840575768104177,False
34039,The Last Sin Eater,5.7,117.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,388390,2007-02-09,12.86976784314319,False
34047,Speed Racer,6.0,135.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000000,93394462,2008-05-09,18.35234261878654,False
34048,The Ten,5.0,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5250000,786677,2007-08-03,13.575574295009568,False
34053,The Love Guru,3.8,87.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,62000000,40159017,2008-06-20,17.508357580857552,False
34071,Bangkok Dangerous,5.4,99.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45000000,46598133,2008-09-05,17.65707105537568,False
34080,Percy Jackson & the Olympians: The Lightning Thief,5.9,118.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95000000,223050874,2010-02-12,19.222910442418097,False
34082,Seven Pounds,7.6,123.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000000,166617328,2008-12-19,18.93121029789401,True
34084,The Stepfather,5.6,101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000,29227561,2009-10-16,17.190622726150742,False
34105,She's Out of My League,6.4,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20000000,48680977,2010-03-12,17.70079891626799,False
34106,Religulous,7.6,101.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2500000,13881317,2008-10-01,16.446054465307157,True
34107,Sydney White,6.2,108.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16500000,13636339,2007-09-21,16.428248845927325,False
34119,The Book Thief,7.6,131.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19000000,76086711,2013-11-08,18.147384195233233,True
34120,Conan the Barbarian,5.2,113.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90000000,63356133,2011-08-19,17.964282287194727,False
34133,Interstellar,8.6,169.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,165000000,665270476,2014-11-05,20.315704248257784,True
34134,World War Z,7.0,116.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,190000000,531514650,2013-06-19,20.091241320747354,False
34135,Flipped,7.7,90.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14000000,4289993,2010-08-06,15.271795892301823,True
34138,Valentine's Day,5.7,125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52000000,217569328,2010-02-12,19.19802811172473,False
34139,Drillbit Taylor,5.7,110.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,49686263,2008-03-21,17.721239074597726,False
34183,The Soloist,6.7,117.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000000,38522450,2009-04-24,17.46675177215343,False
34189,Marley & Me,7.1,115.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,247812011,2008-12-25,19.328181000560733,True
34191,Priest,5.7,87.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60000000,84154026,2011-05-13,18.24815933247687,False
34193,Shooter,7.2,124.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000000,95538560,2007-03-23,18.375040504058422,True
34209,Changeling,7.7,141.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000,113805580,2008-10-24,18.550002120633238,True
34212,The Bucket List,7.4,97.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,174807445,2007-12-25,18.979195617532476,True
34221,And Then Came Love,4.6,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,989000,8158,2007-06-01,9.0068768914288,False
34268,Dracula Untold,6.3,92.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70000000,220241723,2014-10-01,19.21023624659218,False
34280,A Mighty Heart,6.6,108.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15000000,19153568,2007-06-22,16.767999626983237,False
34281,Superbad,7.6,113.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000,169955142,2007-08-17,18.951045095490237,True
34283,Quantum of Solace,6.6,106.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230000000,591692078,2008-11-14,20.19849692070587,False
34301,Godzilla,6.4,123.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,160000000,529076069,2014-05-14,20.086642779106327,False
34307,The Spirit,4.8,103.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,39006188,2008-12-25,17.479230883811322,False
34310,"Definitely, Maybe",7.1,112.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7000000,55617866,2008-02-14,17.83401505652017,True
34325,Ta Ra Rum Pum,5.6,153.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7400000,9443864,2007-04-27,16.060875882295026,False
34360,Hotel Transylvania,7.1,91.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85000000,378505812,2012-09-27,19.751741988715917,True
34361,Pet Sematary,5.8,101.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,21000000,109501146,2019-04-05,18.511445582051813,False
34378,Step Brothers,6.9,98.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000000,128468793,2008-07-25,18.67119658455811,False
34388,Semi-Pro,5.8,91.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55000000,43980363,2008-02-29,17.599253819545954,False
34393,The Town,7.5,125.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37000000,152566881,2010-09-17,18.843113628359614,True
34398,Walk Hard: The Dewey Cox Story,6.8,96.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35000000,20606053,2007-12-21,16.84109547407966,False
34409,The Kids Are All Right,7.0,106.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4000000,36275469,2010-07-09,17.406652313232257,False
34431,Cloudy with a Chance of Meatballs,6.9,90.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,236827677,2009-09-18,19.282843337589732,False
34433,The Collector,6.4,90.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3000000,10473836,2009-07-31,16.16439099135562,False
34436,College,4.6,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,6176114,2008-08-29,15.636199990979712,False
34438,The Last House on the Left,6.5,110.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15000000,46526243,2009-03-13,17.655527098447862,False
34469,Kit Kittredge: An American Girl,6.5,101.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,17657973,2008-06-20,16.68669802402215,False
34501,The Avengers,8.0,143.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,225000000,1517935897,2012-04-25,21.140617287096735,True
34504,Epic,6.7,102.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,262794441,2013-05-24,19.38688269518822,False
34528,The House Bunny,5.5,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000,71390601,2008-08-22,18.08367679399667,False
34568,The Sweeney,6.1,112.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,8000366,2012-09-12,15.894997973591884,False
34586,The Mummy: Tomb of the Dragon Emperor,5.2,112.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,175000000,405760225,2008-08-01,19.82127296675242,False
34599,Blindness,6.6,121.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25000000,20052958,2008-10-03,16.81388728187522,False
34616,The Duchess,6.9,110.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27000000,45160110,2008-09-19,17.625724755170083,False
34619,Mr. Peabody & Sherman,6.8,92.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000000,269806430,2014-02-20,19.413215337628795,False
34625,The Forbidden Kingdom,6.6,104.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55000000,129075270,2008-04-18,18.675906288282306,False
34626,My Life in Ruins,5.9,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17000000,20477425,2009-06-05,16.834833666642986,False
34633,Made of Honor,5.9,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000,106548738,2008-05-02,18.484113081619533,False
34650,Frost/Nixon,7.7,122.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29000000,28452945,2008-12-05,17.163762263263546,True
34672,Baby Mama,6.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000,64170447,2008-04-25,17.977053351157835,False
34688,My Soul to Take,4.8,107.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25000000,16727470,2010-10-08,16.63256289596551,False
34693,Red State,6.2,88.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000000,1983596,2011-09-23,14.500422421194278,False
34701,Nine,5.8,118.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,80000000,53508858,2009-12-18,17.795357786942972,False
34729,The Blind Side,7.6,129.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35000000,305705794,2009-11-20,19.538133743174686,True
34731,Please Give,6.6,87.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,4570178,2010-04-30,15.335062930593475,False
34736,Eat Pray Love,5.8,133.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60000000,206598789,2010-08-13,19.146289257904684,False
34744,Untraceable,6.2,101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,35000000,52649951,2008-01-25,17.77917588486293,False
34749,Sanctum,5.9,108.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30000000,108957098,2011-02-04,18.5064647755617,False
34750,All About Steve,4.8,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15000000,40127259,2009-09-04,17.507566461815856,False
